,label,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll,max_acc_x,max_acc_y,max_acc_z,max_gyro_x,max_gyro_y,max_gyro_z,max_azimuth,max_pitch,max_roll,min_acc_x,min_acc_y,min_acc_z,min_gyro_x,min_gyro_y,min_gyro_z,min_azimuth,min_pitch,min_roll,jerk_acc_x,jerk_acc_y,jerk_acc_z,jerk_gyro_x,jerk_gyro_y,jerk_gyro_z,jerk_azimuth,jerk_pitch,jerk_roll,JerkMagAcc,JerkMagGyro,JerkMagOrient,F_acc_x,F_acc_y,F_acc_z,F_gyro_x,F_gyro_y,F_gyro_z,F_azimuth,F_pitch,F_roll,Fmax_acc_x,Fmax_acc_y,Fmax_acc_z,Fmax_gyro_x,Fmax_gyro_y,Fmax_gyro_z,Fmax_azimuth,Fmax_pitch,Fmax_roll,Fmin_acc_x,Fmin_acc_y,Fmin_acc_z,Fmin_gyro_x,Fmin_gyro_y,Fmin_gyro_z,Fmin_azimuth,Fmin_pitch,Fmin_roll,jerk_Facc_x,jerk_Facc_y,jerk_Facc_z,jerk_Fgyro_x,jerk_Fgyro_y,jerk_Fgyro_z,jerk_Fazimuth,jerk_Fpitch,jerk_Froll,F_JerkMagAcc,F_JerkMagGyro,F_JerkMagOrient
0,A5,0.2728125,8.685,-3.5046875,3.619375,0.25031250000000005,-0.19375,23.345312500000002,-34.2559375,-17.8490625,1.15,10.15,0.57,67.44,12.38,9.5,32.06,-24.37,0.0,-0.24,6.26,-7.44,-66.37,-9.69,-7.06,10.25,-43.0,-34.38,1.81875,57.900000000000006,-23.364583333333336,24.129166666666666,1.6687500000000004,-1.2916666666666667,155.63541666666669,-228.3729166666667,-118.99374999999999,62.462961872639205,24.22126779027175,300.8921476657537,1.517447091791964,12.442907757906987,13.277028972970076,120.58064346968126,20.153209556258783,15.34447368934986,42.847413128794344,55.972740574275726,57.70481623302849,8.73,277.92,112.15,337.4703317117499,43.4928465382527,38.33842581607404,747.05,1096.19,571.1700000000001,0.25,0.6109706425255077,0.18999999999999773,16.021997378604194,2.3689846287556495,5.124281095211023,1.0085618302654202,1.8099999999999454,3.250000000000057,10.11631394527976,82.95271838604658,88.51352648646717,803.8709564645418,134.35473037505855,102.2964912623324,285.64942085862896,373.15160382850485,384.6987748868566,121.72977313108218,821.4160214811715,607.3144642408115
0,A2,0.11571428571428591,9.141428571428571,2.162857142857143,15.838571428571429,-1.9200000000000006,5.018571428571429,19.66142857142857,-25.178571428571427,13.821428571428571,4.03,11.07,3.99,106.69,37.44,18.44,25.37,-19.0,21.37,-4.35,4.32,-0.2,-88.56,-35.06,-8.63,15.88,-35.06,6.0,0.7714285714285728,60.94285714285714,14.41904761904762,105.5904761904762,-12.800000000000004,33.45714285714286,131.07619047619048,-167.85714285714286,92.14285714285714,62.63015146888816,111.5014307993166,232.05019767361287,6.518993832835666,14.15942645378224,5.135391175608518,159.50917640170886,51.986431867052765,22.290199436402485,27.652416422621314,36.98746712335993,25.129315200273766,10.353150099042017,63.989999999999995,15.14,211.61247113334247,95.35011705308631,35.13,137.63,176.25,96.75,0.8100000000000009,3.1737648474804017,2.244881308147279,110.87,13.440000000000001,9.163913815396903,3.4928352758056085,8.267924856859501,3.3905998538522906,43.45995888557111,94.39617635854827,34.23594117072346,1063.3945093447257,346.57621244701846,148.60132957601658,184.34944281747545,246.58311415573286,167.5287680018251,109.4143765932746,1128.2753691765104,350.5051174548842
0,A2,-0.9400000000000001,9.275,0.9637499999999999,-0.06374999999999975,2.1887500000000006,-7.75125,-15.6175,-28.42125,-30.18,1.6,12.75,2.99,22.75,57.06,15.81,-11.5,-17.25,-17.19,-4.94,6.85,-2.18,-35.44,-47.25,-50.5,-20.87,-38.75,-39.5,-6.2666666666666675,61.833333333333336,6.425,-0.4249999999999984,14.591666666666672,-51.675,-104.11666666666667,-189.47500000000002,-201.20000000000002,62.48129998025187,53.697327550922964,295.33454911807695,5.633651095197704,13.524949481167063,5.485419813752572,54.97032289692137,82.88465930580145,55.26433606438532,24.136100356136247,46.943194191413376,49.056451235821015,8.95876107505943,74.19999999999999,10.490000000000002,106.75,187.45185968669395,72.98600668968393,124.94,227.37,241.44,1.54,2.398707985562226,2.5321334877924584,0.5099999999999909,17.509999999999998,31.749999999999996,4.977412374087594,8.698833255098064,11.486778037381622,37.5576739679847,90.16632987444709,36.56946542501715,366.4688193128091,552.5643953720097,368.42890709590216,160.907335707575,312.95462794275585,327.0430082388068,104.29703599999651,758.5292783704791,480.40493239889537
0,A1,-0.24375,9.43625,1.42875,-2.1093749999999996,-3.9612500000000006,-4.355625,19.43375,-33.222500000000004,16.456875,0.84,12.19,2.79,35.38,31.94,13.69,27.25,-21.5,24.37,-1.44,7.0,-0.04,-37.69,-44.44,-27.87,13.38,-45.56,3.88,-1.625,62.90833333333333,9.525,-14.062499999999998,-26.40833333333334,-29.0375,129.55833333333334,-221.48333333333338,109.7125,63.646089061133814,41.69328941142021,279.06461856854156,2.413041784185336,14.380524043671294,4.19991896837564,53.148315105248194,79.26121486049945,48.015247466076964,30.389288953101488,58.247188325189136,32.076123729835075,3.8999999999999995,150.98000000000002,22.86,96.11490131864916,171.06667118126833,78.72529805519663,310.94,531.56,263.31,0.26000000000000045,2.949779652787643,0.7199999999999989,12.851055070182875,12.09899214644807,13.550000000000004,0.19999999999998863,10.466063958477887,0.06999999999999318,16.08694522790224,95.87016029114196,27.99945978917094,354.3221007016546,528.4080990699964,320.1016497738464,202.59525968734326,388.31458883459425,213.84082486556719,101.1624791585308,712.1968382380946,487.4022543328541
0,A1,0.25529411764705884,9.248235294117647,1.8123529411764707,-0.2864705882352941,-0.03529411764705864,0.5923529411764706,-16.228235294117646,-26.36764705882353,-33.29470588235294,1.09,10.77,3.23,15.56,50.81,18.06,-11.5,-14.88,-19.0,-0.86,7.2,0.08,-14.25,-20.62,-22.25,-20.69,-39.0,-41.88,1.7019607843137257,61.654901960784315,12.082352941176472,-1.9098039215686273,-0.23529411764705763,3.949019607843138,-108.18823529411765,-175.7843137254902,-221.96470588235297,62.85067110938771,4.39288859450906,303.10583937865067,2.4525797764719024,12.293544019322999,5.0245469570535235,26.58998188660095,62.05371890373914,38.510767777429805,23.93597478403646,51.58161504211774,53.51130714422627,4.517611246868122,157.22,30.810000000000002,57.7306245238739,165.44222529107844,75.91837514398824,275.88,448.25,566.01,0.8861090863038281,0.6895054508157742,1.3625176073900214,4.869999999999999,0.600000000000005,10.069999999999995,1.9111942178330543,9.365173522829558,9.199391108213817,16.350531843146015,81.95696012882,33.49697971369016,177.266545910673,413.69145935826094,256.73845184953205,159.57316522690974,343.8774336141183,356.74204762817516,90.03516454724839,518.1492878535711,520.5575596949008
0,A9,-0.04999999999999999,9.315882352941177,-0.8147058823529412,-12.096470588235293,-1.6864705882352942,-1.183529411764706,24.46294117647059,-12.029411764705882,-21.808235294117647,0.78,14.31,3.58,83.37,15.25,18.62,30.25,0.25,-12.19,-2.17,5.61,-7.72,-143.63,-22.87,-28.12,14.0,-27.56,-28.25,-0.33333333333333326,62.10588235294118,-5.431372549019608,-80.64313725490196,-11.243137254901962,-7.890196078431373,163.08627450980393,-80.19607843137256,-145.38823529411766,62.34381718915458,81.80451647556885,232.73650957938617,3.0477244970064894,15.820965874780587,14.251265554030002,179.02706819131362,38.35789776837561,37.08232952886547,39.22625992301019,43.36266907547841,40.90539568862058,4.849107228265522,158.37,32.32766608864382,387.82171557055085,62.29218666624964,65.89893372718873,415.87,204.5,370.74,0.8500000000000001,4.057889864924023,3.527716583389517,46.77095811947949,15.568475127553652,9.125720998890596,5.588628522846674,13.653863558379607,8.202852413903301,20.318163313376598,105.47310583187058,95.00843702686669,1193.5137879420909,255.7193184558374,247.2155301924365,261.5083994867346,289.0844605031894,272.7026379241372,143.4015582918753,1245.3846996842879,475.73437655620046
0,A5,-0.073,9.291500000000001,0.4655,1.873,0.8035000000000002,-0.43499999999999994,21.6185,-6.299,-24.021,2.23,11.73,4.66,62.13,13.38,27.62,29.19,8.75,-16.37,-1.09,8.45,-5.63,-82.0,-17.44,-15.75,9.5,-22.19,-31.19,-0.48666666666666664,61.94333333333334,3.1033333333333335,12.486666666666666,5.356666666666668,-2.9,144.12333333333333,-41.99333333333334,-160.14000000000001,62.022931780646005,13.893189778528985,219.4989632220516,2.691138075625737,12.322185604154063,10.526131941771911,143.17236778051674,32.31872677100175,33.66476041350124,39.63857489719169,33.35549404973688,36.39466279904097,3.84402667865162,185.82999999999998,30.246708303121228,379.4990521543355,67.20646395652538,72.04631971581361,432.37,128.40853116849138,480.42,0.9800000000000001,1.5900228981467788,0.817579859033655,21.42,14.115186975671982,7.104467792788249,0.11000000000000065,5.620000000000005,1.089349749471196,17.94092050417158,82.14790402769376,70.17421294514608,954.4824518701116,215.45817847334501,224.4317360900083,264.2571659812779,222.36996033157922,242.63108532693983,109.51974674528286,1003.9066598859711,422.0783015001524
0,A5,0.12954545454545455,9.284090909090908,0.7368181818181818,9.194545454545455,0.9663636363636364,-0.6731818181818181,21.86318181818182,-10.646363636363636,-24.11,0.55,11.48,4.78,94.0,10.69,12.06,30.37,4.0,-12.56,-0.54,8.25,-6.1,-73.0,-13.06,-11.25,6.88,-28.37,-32.38,0.8636363636363636,61.89393939393939,4.912121212121212,61.296969696969704,6.442424242424243,-4.487878787878787,145.75454545454545,-70.97575757575758,-160.73333333333335,62.0945612455053,61.79777002582933,228.29180915783712,1.1323240528346936,12.18598409797416,13.237171977837955,167.6421642850996,21.06680511187597,23.275011140162793,46.23365729588424,38.059969688327534,44.86446347394523,3.3430103827777953,204.25,37.764937120683946,421.820059770532,44.27032635744147,42.89827121627685,480.99,234.22000000000003,530.4200000000001,0.30818839511585744,0.5691643793809062,1.7458658486676861,5.91999999999998,8.659607515517244,3.8099999999999974,3.988555784932953,1.9810903702135283,4.171715091977892,7.548827018897958,81.23989398649441,88.24781318558637,1117.6144285673306,140.44536741250647,155.1667409344186,308.2243819725616,253.7331312555169,299.09642315963487,120.18561351649474,1137.0416129859645,498.84009650987787
0,A6,-0.14416666666666667,9.725833333333332,-0.8024999999999999,11.102500000000001,-0.9841666666666665,-2.855,21.951666666666668,-16.368333333333336,-22.285833333333333,0.4,12.93,2.54,113.62,19.81,9.63,31.56,-3.25,-11.69,-1.07,4.34,-6.88,-96.69,-25.06,-21.0,12.56,-25.5,-27.56,-0.9611111111111111,64.83888888888889,-5.35,74.01666666666668,-6.56111111111111,-19.033333333333335,146.34444444444446,-109.12222222222225,-148.57222222222222,65.06633343683644,76.70582051731517,235.36792691129037,1.4381191210951771,15.59782699463918,9.262585376900946,159.53934912391784,34.63547154558066,24.768601465539003,38.049506826950946,33.056005917111584,36.61339113997723,2.59324121515913,116.71000000000001,15.778273036045483,391.04648726206455,70.90108455991728,42.38294940185263,263.42,196.42000000000002,267.43,0.8974863185344827,0.48999999999999844,2.309891714255938,43.48999999999997,10.847262327426215,3.133156676274723,1.060000000000009,2.295734118580003,3.3069008876534234,9.58746080730118,103.98551329759454,61.75056917933964,1063.595660826119,230.90314363720438,165.12400977026002,253.66337884633964,220.3733727807439,244.08927426651488,121.31792602277767,1100.8260217092895,415.3180793204845
0,A6,0.03749999999999998,9.603333333333333,-1.6841666666666668,7.271666666666667,4.026666666666666,3.374166666666666,20.859166666666667,-17.8025,-19.863333333333333,1.51,14.09,1.49,138.19,12.44,31.75,29.0,-7.19,-8.19,-1.27,4.59,-6.65,-105.37,-1.0,-21.44,11.5,-26.06,-26.37,0.24999999999999986,64.02222222222223,-11.22777777777778,48.47777777777778,26.844444444444445,22.49444444444444,139.06111111111113,-118.68333333333332,-132.42222222222222,64.99977255420795,59.80567838146029,225.74182415502784,2.2240875675189,15.809202763766045,9.383179240588225,177.637940227239,16.573840965750367,46.0166444254819,37.187472298600305,33.498651957618165,34.49465226600064,4.315078214818359,115.24000000000001,20.655026022738387,398.21048554753054,48.32000000000001,88.61147047645694,250.31,213.63,238.36,0.4500000000000002,1.4632213344035891,4.4005567829537195,24.380000000000024,3.147351513514525,2.3699999999999974,0.4300000000000067,1.8700000000000043,3.6200000000000037,14.827250450126,105.39468509177364,62.55452827058817,1184.25293484826,110.49227310500245,306.77762950321267,247.9164819906687,223.3243463841211,229.9643484400043,123.45426687101872,1228.3224617649219,405.24060418961005
0,A9,0.1045,9.004,-0.3625,-6.6819999999999995,-0.7310000000000001,1.6315000000000002,24.1555,-12.697,-20.819,0.76,9.88,6.57,56.38,9.44,34.31,30.06,1.69,-10.69,-1.21,6.51,-5.85,-77.0,-25.37,-16.37,13.25,-28.19,-27.5,0.6966666666666667,60.026666666666664,-2.4166666666666665,-44.54666666666667,-4.873333333333334,10.876666666666669,161.03666666666666,-84.64666666666666,-138.79333333333332,60.07933366252769,46.11352043237066,228.82625628774917,2.1112440503591596,12.17629754356744,14.134739492853999,158.39292301387357,29.279327942794765,44.95282767198218,42.80864530061545,45.324309044917996,38.20945468402262,4.381678300228537,180.07999999999998,40.62881096717398,319.16273402191086,78.47601381812231,72.75009107225625,483.11,253.94,416.38,0.08999999999999986,1.3599999999999992,3.5699999999999963,25.974237862901504,7.222004605410172,15.715152582282014,3.1300000000000012,13.067147790999064,3.68271808394359,14.07496033572773,81.17531695711627,94.23159661902666,1055.9528200924906,195.19551961863178,299.6855178132145,285.3909686707697,302.16206029945334,254.72969789348411,125.16840812645799,1114.8762526520356,487.48039414129926
0,A13,0.2813636363636363,5.008636363636364,-6.037272727272727,-0.09409090909090943,-0.12181818181818205,-0.7231818181818181,18.726363636363637,-23.188636363636363,4.820909090909091,2.22,10.17,1.44,89.56,27.25,8.25,22.06,-19.0,25.0,-2.08,-0.07,-10.21,-101.87,-30.06,-8.44,13.06,-29.56,-24.06,1.8757575757575755,33.39090909090909,-40.24848484848485,-0.6272727272727295,-0.8121212121212137,-4.821212121212121,124.84242424242424,-154.5909090909091,32.13939393939394,52.329836699526226,4.9292086844928855,201.28815341959574,3.510261744477987,13.521920420856988,15.353881536614267,159.73667662862272,46.32145750503617,17.27191594543289,25.59072540751023,34.06167374861237,42.158156282797336,7.512628656637679,110.19,132.82,688.9378337576997,95.83222144749715,34.519254974617006,411.98,510.15000000000003,277.2274355246689,0.6500000000000004,1.1151048889184532,0.2033163101542694,2.0700000000000003,2.679999999999998,1.0299468172056263,0.7621421646321688,1.4295410732260088,1.12193162305477,23.40174496318658,90.14613613904659,102.35921024409512,1064.9111775241515,308.80971670024115,115.14610630288594,170.6048360500682,227.07782499074915,281.05437521864894,138.3884946443035,1114.7456584087124,399.57716465752276
0,A13,-0.056999999999999995,5.326,-6.331,4.4635,0.9029999999999999,0.024500000000000032,18.6105,-27.205000000000002,7.8685,0.51,11.03,1.0,73.19,35.0,5.06,20.87,-23.25,27.25,-0.71,0.1,-10.01,-88.81,-10.0,-6.06,14.56,-33.25,-18.37,-0.38,35.50666666666667,-42.20666666666667,29.756666666666668,6.02,0.16333333333333355,124.07,-181.36666666666667,52.45666666666667,55.15678098737171,30.359945469135628,225.91798192166013,1.1816042711922337,12.487106179996408,15.35362320713729,142.57212183882592,38.26145682986912,10.190333344174366,23.57507393040922,38.023986910078754,41.93134812542115,4.140110672833689,106.52,126.62,567.0207024308274,68.7129129057996,28.950692957949343,372.21000000000004,544.1,233.108876972624,0.10353879097470704,0.17829819614074074,0.9513646059805588,8.963111670655886,8.979773926229518,0.490000000000002,0.3540593360460304,1.998946017636038,1.42926519162398,7.877361807948224,83.24737453330938,102.35748804758194,950.4808122588395,255.07637886579414,67.93555562782912,157.1671595360615,253.4932460671917,279.542320836141,132.17122816692478,986.4547497204173,408.78386829322363
0,A12,0.38235294117647056,8.75294117647059,-3.4111764705882353,7.046470588235294,-0.54,1.7682352941176471,24.079411764705885,-25.18,-4.984117647058824,0.95,10.85,1.29,48.13,12.38,12.81,30.25,-22.0,7.69,0.04,7.63,-7.48,-74.62,-17.0,-3.25,18.5,-32.06,-21.0,2.549019607843137,58.352941176470594,-22.741176470588236,46.976470588235294,-3.6000000000000005,11.788235294117648,160.5294117647059,-167.86666666666667,-33.22745098039216,62.67953694924877,48.566565456873896,234.6337003031633,1.311631549310192,11.8224030601641,11.162373784777383,100.14663466205084,25.664561109527828,18.928186203216946,34.20287712654616,34.4963210559562,33.721729986723396,6.5,148.79999999999998,57.99000000000001,216.69697505081436,58.99637129208624,30.060000000000002,409.35,428.06,101.82222191262122,0.5216317933396162,0.9163712213239406,2.012452393030891,26.505959936338645,7.331926545919476,4.578123189665144,1.3949497340110608,4.1459035045478645,11.090882531600917,8.744210328734614,78.81602040109401,74.41582523184923,667.644231080339,171.09707406351885,126.1879080214463,228.0191808436411,229.9754737063747,224.81153324482264,108.74806357391356,700.6756854485413,394.23557781986716
0,A12,0.3409090909090909,8.173636363636364,-3.1409090909090907,-0.7504545454545449,0.8422727272727273,0.21590909090909102,24.211363636363636,-24.101363636363637,-6.97,1.12,9.8,1.37,106.06,10.88,11.88,31.06,-21.69,11.06,-0.29,5.88,-8.73,-60.19,-9.19,-8.06,18.69,-29.25,-23.25,2.2727272727272725,54.49090909090909,-20.939393939393938,-5.003030303030299,5.615151515151515,1.4393939393939401,161.4090909090909,-160.6757575757576,-46.46666666666667,58.419882585974484,7.6571596342189325,232.4408415312462,1.7055476321739915,12.149768776125866,11.798866579151108,118.88737516755714,24.05138798423658,16.889140728206254,34.720535625738165,30.6109099678398,34.8450061700155,7.5,179.82,69.1,473.46016233829624,44.34775147631121,46.47392627731816,532.6500000000001,530.23,206.47976072938982,0.3398489248283417,0.37999999999999934,1.1417494840859224,16.50999999999999,5.823934754877489,2.3549717839926685,0.7874103909101925,1.1909769740130067,2.3800000000000017,11.37031754782661,80.99845850750577,78.65911052767406,792.5825011170476,160.3425865615772,112.59427152137503,231.4702375049211,204.072733118932,232.30004113343668,113.47814798777512,816.439977047695,386.24792603172875
0,A15,-1.0237500000000002,8.98625,0.77125,-89.0525,6.90625,19.47625,-11.28375,-26.9375,-30.1625,1.72,16.92,4.12,52.63,69.31,101.06,-2.38,-23.5,-22.25,-3.62,3.11,-2.73,-535.5,-26.62,-13.06,-16.56,-36.69,-34.0,-6.825000000000001,59.90833333333334,5.141666666666667,-593.6833333333333,46.04166666666667,129.84166666666667,-75.225,-179.58333333333334,-201.08333333333334,60.51467395507382,609.4576226039017,279.8990553405916,5.793505354536434,18.661521169024738,6.092939441401572,556.1538174827072,72.8180231489166,106.5728424113721,23.01865074918247,37.55290546224162,38.441977031228134,8.19,71.88999999999999,8.456884769227969,712.4199999999998,121.01350544464036,155.81,90.27,215.5,241.3,4.355066079558276,3.5550302574944452,2.5900000000000007,395.31029887924745,34.85879637673893,62.132604441479614,0.9899999999999949,6.802896441957644,5.07764265526211,38.62336903024289,124.41014112683159,40.619596276010476,3707.6921165513813,485.45348765944397,710.4856160758139,153.45767166121647,250.3527030816108,256.27984687485423,136.4536531283445,3806.2364259815245,389.75003893027343
0,A15,0.1442857142857143,7.507142857142857,1.5014285714285713,-81.53857142857143,13.927142857142858,10.072857142857142,-10.820000000000002,-25.784285714285716,-28.062857142857144,1.26,12.89,6.93,20.37,94.62,56.19,-5.56,-22.25,-24.25,-1.3,-1.77,-3.3,-306.88,-12.69,-20.25,-15.06,-30.0,-29.69,0.961904761904762,50.04761904761905,10.00952380952381,-543.5904761904762,92.84761904761906,67.15238095238095,-72.13333333333335,-171.8952380952381,-187.0857142857143,51.04782071744102,555.536433040511,264.10652234920724,2.152140563365944,17.310636815718844,7.907450360789999,350.4128622978142,96.17375292599294,72.72517431806664,17.406716997171944,32.013036131191214,32.46394248354506,2.9850984283344446,52.550000000000004,10.707786112359589,570.77,108.2828307070852,99.06127021167788,75.74,180.49,196.44,1.01,8.282098626416747,4.6977375081019,105.8448333274547,85.0624104265746,30.842966918567356,2.7857785960675403,2.981071954499373,1.4599305933071847,14.34760375577296,115.40424543812563,52.716335738599994,2336.0857486520945,641.158352839953,484.8344954537776,116.0447799811463,213.4202408746081,216.42628322363376,127.6832238486349,2470.5151581105056,325.35354039236296
0,A14,-0.4091666666666667,11.365,-2.3758333333333335,33.52166666666667,-2.7091666666666665,-7.141666666666666,-16.808333333333334,-35.645,-25.3125,5.14,28.03,2.17,175.94,35.0,110.81,-9.0,-23.75,-0.25,-6.42,4.51,-23.94,-60.75,-47.69,-104.94,-19.69,-45.25,-37.69,-2.727777777777778,75.76666666666667,-15.83888888888889,223.4777777777778,-18.06111111111111,-47.61111111111111,-112.05555555555556,-237.63333333333335,-168.75,77.45255935485466,229.20588735086255,312.25408106536463,7.900160622097334,33.49514968418782,24.81368517947217,242.55740963838036,76.69799579638779,154.47148762566906,26.39028216283623,55.93929237475501,60.37746117053317,11.570158979268005,136.38,33.88754411802897,402.26,123.37648114612443,257.71724059519187,201.7,427.74,303.75,2.7551225018136662,2.660000000000002,19.05389461501244,157.0150273063059,32.51,76.154017444843,2.6999999999999997,10.5,16.87,52.667737480648896,223.3009978945855,165.42456786314781,1617.0493975892025,511.3199719759186,1029.8099175044604,175.9352144189082,372.9286158317001,402.51640780355444,282.847156402106,1984.1384362426934,576.2364191283403
0,A14,0.3233333333333333,12.592222222222222,-2.2777777777777777,22.624444444444446,-12.797777777777778,-7.923333333333334,18.417777777777776,-20.13222222222222,29.547777777777778,6.49,32.82,2.25,390.31,21.56,24.44,24.19,-9.06,51.69,-3.22,0.7,-13.86,-128.0,-99.5,-58.56,9.69,-27.25,11.75,2.1555555555555554,83.94814814814815,-15.185185185185185,150.82962962962964,-85.31851851851853,-52.82222222222223,122.78518518518517,-134.21481481481482,196.9851851851852,85.33772815329036,181.1601886091419,268.12866575429223,7.32049566121183,38.22236556420403,14.628196832752028,396.37895212021675,108.63224780800356,67.07095419165906,29.100721300626315,33.931193789521444,63.76637783238319,9.135842768199222,113.33000000000001,28.847159490312382,616.9322628151067,128.0640118030804,80.37214620015712,165.76,181.19,265.93,2.9099999999999993,12.159858788751139,1.1753151112637175,203.62,90.87442457705008,43.560622913222666,3.6206041267755484,5.440431257301785,18.452392798767317,48.80330440807887,254.8157704280269,97.52131221834686,2642.526347468112,724.2149853866904,447.1396946110604,194.0048086708421,226.20795859680965,425.1091855492213,277.1700664154858,2776.214463729104,519.1586712733096
0,A5,-0.59825,8.83075,-0.9452499999999999,2.5165,1.4620000000000002,-1.39425,37.035000000000004,-18.12675,-20.905250000000002,1.31,10.06,4.34,54.88,40.13,29.69,47.75,-3.25,-6.25,-2.28,7.47,-6.22,-54.75,-29.87,-29.12,18.0,-32.38,-32.0,-3.9883333333333333,58.87166666666667,-6.301666666666667,16.776666666666667,9.746666666666668,-9.295,246.90000000000003,-120.84500000000001,-139.36833333333337,59.34215147487211,21.51397407629645,308.19905314765515,3.956993231620897,11.804788474130515,13.927418081094208,114.52072504673484,58.253656536746306,53.383490656536324,64.5629208541101,44.69798475386513,50.30413632266031,23.93,353.23,81.46781856698787,383.6811596784915,99.07712320347714,84.91781132189494,1481.3999999999999,725.0699999999999,836.21,0.2778177587777121,0.4665385554115554,0.7699999999999965,19.549910037425636,17.041738584275052,16.39655384879117,3.0091194725367765,1.2900000000000356,3.9039189906535015,26.379954877472645,78.69858982753676,92.8494538739614,763.4715003115656,388.3577102449754,355.8899377102422,430.41947236073406,297.98656502576756,335.36090881773544,124.54072083006928,927.5602895004256,621.7104263933542
0,A5,-0.8747368421052633,8.989210526315789,-1.6578947368421053,1.67,-0.10736842105263163,-0.22236842105263155,36.17657894736842,-18.899736842105266,-19.23157894736842,0.23,10.07,2.95,56.38,9.0,16.5,48.25,-4.25,-6.56,-2.01,7.43,-6.06,-65.06,-10.13,-8.75,20.0,-31.87,-28.0,-5.831578947368422,59.9280701754386,-11.05263157894737,11.133333333333333,-0.7157894736842109,-1.4824561403508771,241.17719298245615,-125.99824561403511,-128.21052631578948,61.21716730453663,11.254383230093609,300.7988287392146,2.869755722101912,11.91178616865862,12.461762645857917,108.47767728473563,23.657500383437696,21.821535013782324,58.66098205210007,44.57534748148397,40.33148697617439,33.24,341.59000000000003,63.0,461.56473219164116,46.27424046632625,67.73580818310785,1374.71,718.19,730.8,0.336105707449501,0.2058932448131028,0.34575206932124136,7.568180658580839,4.08,8.450000000000003,0.11657254562621402,0.7237813397563015,0.6838629851898242,19.13170481401275,79.41190779105747,83.07841763905279,723.1845152315709,157.71666922291797,145.47690009188216,391.07321368066715,297.16898320989316,268.8765798411626,116.50878381270148,754.3433696148174,559.9484603314912
0,A15,-0.8711111111111111,9.145555555555555,-2.7944444444444443,12.946666666666667,19.41111111111111,-2.5766666666666667,-29.075555555555557,-43.653333333333336,9.854444444444445,-0.31,12.51,0.43,55.88,55.75,22.0,-27.25,-42.56,18.25,-1.53,5.42,-4.75,-26.5,-36.44,-35.06,-31.37,-45.25,-1.69,-5.807407407407407,60.97037037037037,-18.62962962962963,86.31111111111112,129.40740740740742,-17.177777777777777,-193.83703703703705,-291.02222222222224,65.6962962962963,64.01699105731947,156.49588187081477,355.7846737867005,1.7773434654642668,13.950392752420385,6.827198169501728,74.867554073917,78.32465268263022,39.40414912470921,32.77296394493299,45.519774763257956,28.525099864863932,7.84,82.31,25.150000000000002,117.89889058002201,174.7,54.20631303406459,261.68,392.88,88.69,0.559732078766261,4.20955423518955,1.3550276749941303,20.78931715211553,13.759387668896558,21.765339368455844,1.0912378292563027,0.7739303872242225,11.357498703111828,11.848956436428447,93.00261834946923,45.514654463344854,499.1170271594467,522.1643512175348,262.6943274980614,218.48642629955327,303.4651650883864,190.16733243242624,104.21836958716581,768.6232667455309,419.5128594259497
0,A15,-0.87375,9.52875,-0.7887500000000001,3.741250000000001,10.91375,-4.952500000000001,-28.29625,-44.84375,6.54875,0.67,17.61,-0.04,66.44,63.94,5.88,-26.25,-44.06,12.88,-2.47,0.27,-2.58,-64.06,-20.0,-34.63,-29.87,-46.56,-8.56,-5.825,63.525000000000006,-5.258333333333334,24.941666666666674,72.75833333333334,-33.01666666666667,-188.64166666666668,-298.95833333333337,43.65833333333334,64.00786138783614,83.70162533268596,356.1850832666448,3.353867771745786,20.486082620089068,2.770085689895964,100.17698157280725,65.55446733545602,35.12236099430057,31.371661211504907,46.828470129470396,22.83640243213207,6.99,76.23,6.3100000000000005,148.1257401669271,95.21641717687135,43.88126251602158,226.37,358.75,52.39,1.5699999999999998,7.17258219209314,1.4700285859697344,29.93,16.810000000000002,27.620000000000005,0.6299999999999955,1.4101418368377052,3.9899999999999984,22.35911847830524,136.57388413392712,18.467237932639758,667.8465438187151,437.02978223637353,234.14907329533716,209.1444080766994,312.189800863136,152.24268288088047,139.61874832347902,831.7690936655679,405.4401184928371
0,A15,-1.49,9.2775,-1.8425,-38.52375,-5.5075,-2.3187499999999996,-9.33875,-41.78375,-22.42875,0.75,20.25,0.62,35.25,9.25,34.88,-5.38,-38.88,-16.25,-4.73,1.21,-4.39,-268.13,-39.31,-25.0,-11.75,-44.5,-26.75,-9.933333333333334,61.85,-12.283333333333333,-256.825,-36.71666666666667,-15.458333333333332,-62.25833333333333,-278.55833333333334,-149.525,63.83552215568452,259.896429959235,322.224410564887,5.086614495431499,22.157895582366873,4.999912408938616,281.5896607471607,40.62275136225006,44.09664435460213,13.631282612618353,45.96967769425793,30.314047937138596,11.92,74.22,14.74,324.0606760185653,58.40685009370075,62.07000000000001,74.71,334.27,179.43,0.7015109902094442,11.155999745876933,0.5800000000000001,192.07,18.59905911598756,18.55,1.355296610373615,0.009999999999990905,3.0500000000000114,33.91076330287667,147.71930388244581,33.332749392924114,1877.2644049810713,270.8183424150004,293.9776290306809,90.87521741745569,306.46451796171954,202.09365291425732,155.1837774684892,1919.3454788463291,378.18071137804907
