x,y,color
0.079811635,-0.100385617,107
0.059074658,-0.091147881,107
0.029587339,-0.089971181,107
-0.003092169,-0.091089278,107
-0.020727511,-0.078815685,107
-0.042008892,-0.06836708,107
-0.0624536,-0.058618863,107
-0.060418197,-0.025909172,107
-0.061037327,0.003962772,107
-0.05475645,0.038335614,107
-0.05783207,0.065320084,107
-0.060701358,0.092256273,107
-0.06260605,0.118294625,107
-0.059082186,0.150431979,107
-0.055296093,0.182451159,107
-0.062605128,0.203023013,107
-0.061401717,0.232264815,107
-0.056916127,0.26400259,107
-0.060658867,0.287059188,107
-0.064710276,0.310651107,107
-0.053365133,0.347184615,107
-0.053445083,0.372589284,107
-0.069621222,0.386260544,107
-0.063805144,0.417444991,107
-0.063364514,0.44270656,107
-0.063400889,0.468748347,107
-0.060068882,0.497156799,107
-0.055868856,0.524608429,107
-0.048904617,0.555207558,107
-0.051329167,0.57850915,107
-0.052966656,0.600925559,107
-0.058302377,0.62179539,107
-0.053750033,0.649656456,107
-0.045117787,0.67886987,107
-0.056501,0.69499498,107
-0.05116997,0.722303781,107
-0.042135513,0.751470183,107
-0.046308888,0.771784813,107
-0.046647306,0.793747573,107
-0.05073441,0.814298989,107
-0.051338906,0.837027506,107
-0.050072696,0.86442526,107
-0.057070048,0.882726641,107
-0.060034337,0.902328529,107
-0.059838774,0.92460074,107
-0.063067298,0.944998031,107
-0.058808393,0.968681346,107
-0.054895885,0.993122315,107
-0.064561689,1.009296165,107
-0.063287385,1.030740424,107
-0.062368371,1.052982343,107
-0.057820471,1.077143816,107
-0.0595804,1.096415866,107
-0.05471141,1.120413238,107
-0.039159434,1.150099441,107
-0.044453988,1.168096534,107
-0.056687845,1.182318361,107
-0.06133599,1.199524544,107
-0.06632979,1.217585243,107
-0.081729163,1.229861306,107
-0.079409223,1.251626962,107
-0.065789903,1.277857161,107
-0.04523549,1.308311966,107
-0.060366933,1.320916281,107
-0.068241392,1.337115135,107
-0.05074543,1.365391368,107
-0.039874349,1.389187625,107
-0.032856945,1.411996266,107
-0.032956293,1.431365104,107
-0.018340053,1.457258084,107
-0.02912919,1.471609386,107
-0.050471953,1.480381741,107
-0.057352887,1.49624025,107
-0.056904672,1.515544437,107
-0.052643207,1.536347661,107
-0.048243009,1.557066712,107
-0.050777488,1.573852762,107
-0.053554732,1.591477854,107
-0.056227574,1.609097536,107
-0.062527301,1.625269467,107
-0.057521664,1.645739528,107
-0.052063091,1.665270391,107
-0.054302039,1.682800174,107
-0.060200908,1.698965649,107
-0.05837096,1.717554628,107
-0.05245289,1.736846606,107
-0.058054575,1.752996002,107
-0.063567927,1.769175769,107
-0.061399449,1.787903617,107
-0.059115015,1.806577804,107
-0.052634741,1.825569968,107
-0.050118679,1.844114598,107
-0.047488339,1.862603454,107
-0.048573572,1.879879843,107
-0.049558119,1.897140962,107
-0.057878462,1.911306223,107
-0.058680746,1.928582005,107
-0.056393903,1.950024944,107
-0.060598993,1.965340069,107
-0.053354988,1.984614543,107
-0.049860292,2.002778873,107
-0.05013346,2.019900962,107
-0.053976912,2.035182743,107
-0.057879287,2.051052073,107
-0.053980011,2.069073405,107
-0.053869263,2.086128391,107
-0.057562243,2.102280312,107
-0.053167674,2.119325973,107
-0.04885735,2.137152205,107
-0.056187059,2.15245804,107
-0.059517539,2.168621636,107
-0.054911272,2.186353382,107
-0.053964854,2.202412435,107
-0.053090176,2.219296436,107
-0.05605639,2.235447271,107
-0.051003744,2.252706171,107
-0.053786485,2.268839946,107
-0.048447123,2.285434665,107
-0.055001591,2.300926877,107
-0.057520767,2.317081779,107
-0.052037315,2.334417986,107
-0.054253339,2.349710564,107
-0.056505942,2.365860648,107
-0.04677212,2.383583031,107
-0.040902078,2.40068852,107
-0.046847799,2.416288183,107
-0.04466544,2.432003779,107
-0.042492707,2.448539789,107
-0.044176096,2.464341508,107
-0.049783252,2.480043508,107
-0.051323704,2.496167219,107
-0.052701689,2.51144878,107
-0.058057081,2.527260828,107
-0.059339386,2.543429048,107
-0.052553812,2.560176291,107
-0.057647757,2.576052208,107
-0.058612123,2.591365435,107
-0.047562154,2.60819348,107
-0.044407226,2.624500562,107
-0.053150648,2.640241565,107
-0.053804712,2.65609774,107
-0.054354936,2.671395157,107
-0.05484966,2.687540994,107
-0.055256146,2.703689292,107
-0.059573807,2.719771695,107
-0.055794443,2.735140139,107
-0.051940918,2.751323356,107
-0.055998901,2.767451359,107
-0.055968692,2.783604745,107
-0.055858659,2.798906499,107
-0.051657028,2.814997676,107
-0.055366205,2.831209453,107
-0.055009614,2.846512608,107
-0.054547382,2.862659408,107
-0.053996921,2.87880344,107
-0.057390581,2.894261633,107
-0.052685335,2.909947536,107
-0.051921046,2.925235753,107
-0.05102867,2.941364499,107
-0.058032062,2.957995538,107
-0.065000404,2.97385437,107
-0.059853131,2.989757694,107
-0.058608049,3.005928823,107
-0.04937537,3.020569209,107
-0.04397834,3.036322239,107
-0.050442446,3.053170214,107
-0.048937048,3.06843975,107
-0.047262164,3.084550051,107
-0.049569528,3.100247781,107
-0.059638218,3.117766611,107
-0.057693623,3.133934654,107
-0.051802564,3.148731596,107
-0.057618146,3.165917799,107
-0.055449996,3.181790383,107
-0.057195719,3.19794565,107
-0.074633781,3.216786157,107
-0.072147859,3.233034666,107
-0.061812912,3.247141774,107
-0.055215753,3.262662009,107
-0.056567033,3.278636782,107
-0.065558367,3.296884783,107
-0.066569316,3.313803727,107
-0.055853189,3.327670088,107
-0.056688156,3.344577364,107
-0.065271124,3.363079389,107
-0.066078384,3.379231502,107
-0.058791146,3.394604637,107
-0.055333755,3.410763917,107
-0.055881895,3.426921778,107
-0.060047809,3.44484292,107
-0.064305293,3.461975526,107
-0.064368676,3.479099677,107
-0.064404275,3.495955437,107
-0.068295635,3.513519351,107
-0.064261195,3.529444248,107
-0.063936246,3.546645304,107
-0.05987475,3.561983246,107
-0.055502686,3.578145948,107
-0.058985309,3.595584605,107
-0.058921467,3.610571086,107
-0.058372544,3.626990019,107
-0.068988877,3.647679353,107
-0.075895625,3.666498314,107
-0.07868566,3.684815686,107
-0.069824829,3.699884125,107
-0.064971377,3.715245331,107
-0.05976172,3.731433596,107
-0.065856213,3.75136279,107
-0.072109195,3.770531326,107
-0.066595541,3.786762948,107
-0.064771825,3.804276571,107
-0.066917857,3.822284386,107
-0.068648337,3.841197018,107
-0.074329778,3.86068161,107
-0.072073116,3.878316468,107
-0.069710462,3.895964375,107
-0.071307575,3.914197228,107
-0.068735519,3.931874958,107
-0.069775744,3.951036846,107
-0.063622169,3.966394432,107
-0.064439835,3.985611971,107
-0.076334585,4.00919669,107
-0.058825708,4.019917769,107
-0.052946174,4.073876103,107
-0.046094674,4.127962508,107
-1.079714011,4.646666298,107
-1.076616451,4.671837428,107
-1.088315449,4.702864165,107
-1.092053477,4.731686274,107
-1.095595173,4.760606745,107
-1.0923755,4.784875149,107
-1.088427598,4.810305197,107
-1.098525126,4.843116692,107
-1.094822825,4.867506757,107
-1.090363736,4.893063177,107
-1.10748838,4.928874911,107
-1.109675557,4.958407166,107
-1.104870597,4.983772233,107
-1.100338465,5.008380701,107
-1.088046884,5.030207524,107
-1.089512777,5.059931833,107
-1.105271444,5.096633761,107
-1.113184037,5.130654546,107
-1.114658877,5.159581155,107
-1.115244739,5.189742483,107
-1.115620439,5.219981325,107
-1.116494928,5.249146726,107
-1.116456526,5.279536407,107
-1.103411785,5.300294465,107
-1.068803608,5.339548972,107
-0.154900085,4.821824912,107
-0.120483926,4.822749583,107
-0.116406773,4.842894156,107
-0.118170962,4.868480414,107
-0.077816546,4.863372547,107
-0.020696756,4.847158265,107
0.016079957,4.843574012,107
0.050098208,4.842832791,107
0.075949409,4.851057967,107
0.113020609,4.847335283,107
0.155762076,4.837668787,107
0.179827981,4.842936127,107
0.203869126,4.84800248,107
0.214662287,4.861931492,107
0.193270073,4.925275644,107
-0.052524326,5.168544581,107
-0.01464657,5.164330674,107
0.013175223,5.166611505,107
0.053887519,5.159204835,107
0.090695874,5.153205054,107
0.12501371,5.150291387,107
0.153175705,5.152320779,107
0.174569492,5.158598866,107
0.199637917,5.162845299,107
0.232920795,5.158114008,107
0.266768161,5.15386117,107
0.294591669,5.154716216,107
0.324169636,5.157308513,107
0.354080144,5.154205546,107
0.375860828,5.159832094,107
0.402721943,5.159045481,107
0.433065694,5.155971318,107
0.457580806,5.158230408,107
0.484203805,5.156785442,107
0.511432979,5.155817173,107
0.537896543,5.153946992,107
0.559358556,5.158249072,107
0.583580957,5.159516022,107
0.612597136,5.154156903,107
0.631166627,5.160818087,107
0.654531092,5.160872097,107
0.681241789,5.158453894,107
0.704922955,5.158550348,107
0.733465078,5.152126452,107
0.759890477,5.149060997,107
0.782877632,5.148160818,107
0.801191608,5.153690277,107
0.822129528,5.156074245,107
0.844954137,5.15467828,107
0.863205416,5.159784054,107
0.883344439,5.161126167,107
0.906689477,5.159823667,107
0.932505025,5.155252088,107
0.96003519,5.151957291,107
0.982435458,5.149513023,107
1.005438549,5.147443356,107
1.025200914,5.147795699,107
1.043141437,5.151696092,107
1.061068455,5.155471604,107
1.078297368,5.158601164,107
1.101010458,5.155745299,107
1.12055983,5.155407445,107
1.138370022,5.158657326,107
1.15851899,5.15855184,107
1.180266054,5.154557643,107
1.200292574,5.154151561,107
1.219572542,5.153111319,107
1.239482024,5.152413913,107
1.259333498,5.151570371,107
1.280692638,5.146808715,107
1.295943348,5.152306919,107
1.312730859,5.153919603,107
1.334347859,5.149041272,107
1.351733057,5.150854778,107
1.36840513,5.152108552,107
1.390028819,5.146939846,107
1.408735589,5.144562372,107
1.425951478,5.145878144,107
1.438956708,5.153897753,107
1.455461841,5.154586654,107
1.474675564,5.152147403,107
1.489066291,5.156053241,107
1.502126181,5.163727801,107
1.523220728,5.157470384,107
1.543519266,5.150663777,107
1.56621743,5.145121061,107
1.583095382,5.145377491,107
1.597330802,5.148654443,107
1.614152926,5.148699918,107
1.630936532,5.148632783,107
1.645135568,5.151633737,107
1.661859411,5.151357571,107
1.677857034,5.150618107,107
1.70172849,5.135850669,107
1.72361391,5.124472291,107
1.737591276,5.126945048,107
1.748738754,5.136859003,107
1.764468503,5.135574818,107
1.785968683,5.123667399,107
1.793772727,5.140594276,107
1.809408743,5.139023999,107
1.830408594,5.126632815,107
1.844483007,5.128588535,107
1.857160553,5.134221201,107
1.870095644,5.1398846,107
1.88553211,5.137832532,107
1.901596802,5.135970214,107
1.915393963,5.137413558,107
1.929861471,5.139057035,107
1.944317493,5.1406132,107
1.959558935,5.138095142,107
1.975425712,5.135747743,107
1.990558119,5.133036069,107
2.004901038,5.134229652,107
2.018548669,5.135083413,107
2.032862471,5.136109149,107
2.047165251,5.137050673,107
2.060766367,5.137663597,107
2.076348703,5.134659498,107
2.089896856,5.135107375,107
2.104108781,5.135707752,107
2.119561891,5.132426794,107
2.133036788,5.132630617,107
2.148161081,5.129091825,107
2.161578142,5.129134833,107
2.175654872,5.129310945,107
2.18971144,5.129403772,107
2.203072042,5.129214153,107
2.219121134,5.129733029,107
2.2331142,5.12956931,107
2.247085111,5.129323239,107
2.260358188,5.128812064,107
2.274057076,5.128345915,107
2.286273732,5.131554587,107
2.299187844,5.134873094,107
2.312119897,5.138120982,107
2.324390783,5.14113349,107
2.338279036,5.140351358,107
2.349654774,5.147124341,107
2.361772125,5.153998061,107
2.374124562,5.156753239,107
2.388014384,5.155680349,107
2.40187675,5.154527045,107
2.415024879,5.15315403,107
2.428055101,5.155768642,107
2.441171714,5.15425263,107
2.454207548,5.156724343,107
2.468682538,5.151252873,107
2.481707703,5.149514143,107
2.494717039,5.151764413,107
2.50640139,5.157777237,107
2.520088675,5.155942871,107
2.53290334,5.157948082,107
2.546086096,5.155893742,107
2.559465793,5.153799583,107
2.572355554,5.151567786,107
2.579612097,5.132373296,107
2.592526303,5.134088815,107
2.604955479,5.139703089,107
2.61790936,5.141280007,107
2.631777396,5.134837549,107
2.644883291,5.128240756,107
2.658182415,5.125620567,107
2.671445272,5.12292557,107
2.685036406,5.116172767,107
2.697184539,5.117254117,107
2.709695918,5.122314681,107
2.722026174,5.127291097,107
2.73518982,5.124238222,107
2.747896392,5.117076584,107
2.760487632,5.121865706,107
2.773341717,5.122592969,107
2.786392794,5.119254648,107
2.799407692,5.115844238,107
2.81170327,5.112336374,107
2.824633348,5.108785982,107
2.837415,5.10916291,107
2.85002826,5.117468173,107
2.862180888,5.117695405,107
2.874929635,5.125866608,107
2.887598809,5.121967306,107
2.900450784,5.117999957,107
2.912648438,5.125966048,107
2.925652655,5.137861048,107
2.938722059,5.145684449,107
2.9516166,5.141438324,107
2.964578927,5.14112074,107
2.976852461,5.140754669,107
2.98995798,5.144296435,107
3.003104499,5.147765645,107
3.016096495,5.147166718,107
3.028188978,5.14253948,107
3.04115204,5.141803555,107
3.05414235,5.145003187,107
3.067118487,5.144125399,107
3.079406201,5.143228479,107
3.093018893,5.150186486,107
3.106367872,5.153081262,107
3.11865778,5.1439513,107
3.131627206,5.142720978,107
3.144316025,5.145469149,107
3.157293363,5.144098592,107
3.170715719,5.14663144,107
3.183699014,5.145116601,107
3.196489414,5.147584915,107
3.209994192,5.149895712,107
3.223533063,5.152129794,107
3.235757523,5.14639788,107
3.248634832,5.148585662,107
3.261627643,5.146644998,107
3.275232965,5.1485845,107
3.287584621,5.142550139,107
3.300543868,5.14039672,107
3.313496023,5.14223208,107
3.327161539,5.143873842,107
3.340857325,5.145436974,107
3.353831553,5.142992398,107
3.366885409,5.144535326,107
3.37985432,5.14194853,107
3.393623463,5.143207087,107
3.407192738,5.14443457,107
3.421017434,5.145534642,107
3.43243055,5.13890306,107
3.446266169,5.13985596,107
3.46105197,5.144620114,107
3.474960955,5.14540647,107
3.488210965,5.146281099,107
3.503152271,5.150786286,107
3.516153307,5.147454753,107
3.528445366,5.15250969,107
3.542496766,5.152901992,107
3.555508776,5.149355426,107
3.567417741,5.141887341,107
3.581477823,5.142048055,107
3.596680927,5.145965422,107
3.61011642,5.146159647,107
3.623090576,5.142243668,107
3.637230306,5.142076617,107
3.651389767,5.141825756,107
3.665340815,5.141564344,107
3.682040967,5.148745032,107
3.695028178,5.144435974,107
3.707991647,5.140056012,107
3.72355377,5.143163119,107
3.73784188,5.142398993,107
3.753498805,5.14531383,107
3.766466198,5.140614336,107
3.782195063,5.143342763,107
3.797751458,5.146056043,107
3.813594814,5.148581198,107
3.828033763,5.147279398,107
3.841801477,5.146162027,107
3.857760519,5.148400889,107
3.873772065,5.150536067,107
3.888300828,5.148873152,107
3.901285659,5.143436965,107
3.914240589,5.137929903,107
3.931954306,5.143355075,107
3.946295699,5.141440345,107
3.962508303,5.142988855,107
3.980423531,5.148072538,107
3.9984259,5.153030957,107
4.014820319,5.154239849,107
4.03126065,5.155340508,107
4.049479955,5.159937203,107
4.066029696,5.160810479,107
4.080854322,5.157986405,107
4.09678339,5.158994248,107
4.11140248,5.156101429,107
4.128083938,5.156559415,107
4.142956829,5.153359461,107
4.159700357,5.153604625,107
4.17648357,5.153737757,107
4.191402366,5.150240309,107
4.206316863,5.146653162,107
4.223176509,5.146468793,107
4.242037951,5.149655046,107
4.256252201,5.150793979,107
4.277237608,5.157206018,107
4.296315558,5.16000562,107
4.311391772,5.155782317,107
4.33057431,5.158328525,107
4.345678351,5.153895574,107
4.362640667,5.152918018,107
4.381977903,5.155079767,107
4.401378123,5.157103628,107
4.41869644,5.155612107,107
4.433876669,5.150639906,107
4.453417513,5.15227413,107
4.47742805,5.160442793,107
4.496442431,5.162226487,107
4.511733832,5.156779013,107
4.531522359,5.157843963,107
4.55114114,5.158922129,107
4.571047727,5.159697783,107
4.591011892,5.160326919,107
4.608704692,5.15755613,107
4.626417568,5.154663159,107
4.674875738,5.13884278,107
4.927385873,5.167771157,107
4.94825639,5.165777486,107
4.965861011,5.161195994,107
4.984160123,5.15589618,107
5.002462846,5.150467597,107
5.031425445,5.156844271,107
5.057839496,5.160006006,107
5.08142936,5.160201236,107
5.105308506,5.160003848,107
5.129250312,5.159616506,107
5.155997938,5.161948433,107
5.196639127,5.178533313,107
5.209766504,5.16594714,107
5.208865622,5.138966766,107
7.294080503,7.121311587,107
7.294932559,7.074842831,107
7.294143924,7.018298857,107
7.282602776,6.961048665,107
7.288003961,6.920544692,107
7.287251984,6.874641766,107
7.273998137,6.818424422,107
7.278360601,6.778248302,107
7.288338322,6.743523219,107
7.286148744,6.698134824,107
7.283594865,6.652889654,107
7.292713017,6.618333711,107
7.319723161,6.599510567,107
7.370957259,6.601329428,107
7.422342311,6.602701921,107
7.461245529,6.593786503,107
7.512873059,6.59432558,107
7.563533635,6.595765026,107
6.058014112,5.263897125,107
6.052679032,5.231831619,107
6.050254457,5.202343902,107
6.072339667,5.193288063,107
6.098070379,5.185866273,107
6.120838813,5.175534731,107
6.169332319,5.184034422,107
6.209699127,5.189894974,107
6.252049915,5.192861401,107
6.297552606,5.198088196,107
6.336910814,5.197943174,107
6.363245587,5.188285757,107
6.409329377,5.192045278,107
6.442339008,5.18635642,107
6.495290803,5.193794554,107
6.541770767,5.196289694,107
6.608305045,5.182519367,107
6.681765554,5.20151502,107
6.7287639,5.202254715,107
6.769102071,5.198306645,107
6.829908065,5.206636739,107
6.849986714,5.189303404,107
6.999097948,5.221034887,107
7.026207653,5.206734373,107
7.094746786,5.216392324,107
7.156584775,5.221373095,107
7.181719376,5.209685058,107
7.236821638,5.209785663,107
7.299045324,5.21324052,107
7.354424241,5.212233544,107
7.451896097,5.233984157,107
7.514685475,5.235461817,107
7.528089332,5.2102076,107
7.569742478,5.199650426,107
7.611417598,5.188710445,107
7.645974947,5.173772411,107
7.637570384,5.137074747,107
7.643258878,5.107614002,107
7.655966213,5.081650792,107
7.639452902,5.042250468,107
7.644566503,5.01289828,107
7.642249908,4.980178683,107
7.631821999,4.945574538,107
7.629066595,4.913080293,107
7.640707059,4.887205843,107
7.644887248,4.858037595,107
7.634207122,4.822530859,107
7.637995557,4.793487609,107
7.648982361,4.767566152,107
7.637654243,4.732400641,107
7.64071396,4.703916013,107
7.621516181,4.666056157,107
7.564847339,4.613761185,107
7.537573572,4.573742598,107
7.577250748,4.559801508,107
7.639371571,4.553943135,107
7.634044446,4.522463177,107
7.628515245,4.491094878,107
7.637849736,4.465229742,107
7.616695629,4.429151092,107
7.595447371,4.392898021,107
7.604245749,4.367215054,107
7.61290365,4.341484391,107
7.613820574,4.313209512,107
7.622183212,4.287427332,107
7.607515781,4.254382421,107
7.594156472,4.216595666,107
7.586675515,4.186293973,107
7.578607074,4.157456612,107
7.578436948,4.129636613,107
7.578102715,4.101859973,107
7.59301705,4.078424613,107
7.61540889,4.05742495,107
7.614644819,4.029573037,107
7.605977297,3.999745373,107
7.620378128,3.975991015,107
7.603612693,3.944364351,107
7.602189684,3.916739803,107
7.616168404,3.892880039,107
7.61444161,3.865280924,107
7.604752005,3.835966495,107
7.5869721,3.80551559,107
7.592560795,3.779887707,107
7.598009362,3.754229667,107
7.595478773,3.726944665,107
7.600637983,3.70127147,107
7.597542003,3.675403295,107
7.578828797,3.645306285,107
7.559927636,3.615440965,107
7.532961311,3.584423412,107
7.521569359,3.556409984,107
7.581054739,3.540235375,107
7.608824508,3.518862976,107
7.58912531,3.489471909,107
7.592986922,3.463836979,107
7.596708391,3.438181329,107
7.600289607,3.412505726,107
7.603730463,3.386810936,107
7.607030856,3.361097727,107
7.610190687,3.335366867,107
7.613054267,3.310976408,107
7.600035649,3.283467527,107
7.578852823,3.255749171,107
7.565514131,3.228608648,107
7.59184794,3.205323907,107
7.602126463,3.18037389,107
7.596325396,3.154020542,107
7.598353793,3.128351274,107
7.59226185,3.102106499,107
7.57804061,3.07541783,107
7.563668768,3.048886398,107
7.573086974,3.02427964,107
7.582397175,2.999130306,107
7.591571823,2.9738868,107
7.58457026,2.949291609,107
7.585480071,2.923689636,107
7.594246978,2.898301644,107
7.610874362,2.872989067,107
7.619365742,2.847375637,107
7.611718582,2.821497609,107
7.611929645,2.795749189,107
7.604,2.77,107
7.595932326,2.744789022,107
7.595724443,2.719128012,107
7.603375273,2.693338145,107
7.594888015,2.667811318,107
7.578265203,2.64258458,107
7.553555539,2.619146266,107
7.544667437,2.594021594,107
7.559621415,2.567949838,107
7.566438195,2.542099654,107
7.565123137,2.516602845,107
7.571681298,2.491084505,107
7.578069906,2.465031231,107
7.592293709,2.438343928,107
7.574457501,2.413922658,107
7.556494986,2.389686385,107
7.562316971,2.363551403,107
7.599855564,2.334388154,107
7.589443243,2.309493678,107
7.586856742,2.283874629,107
7.592229497,2.258744339,107
7.573520817,2.235379408,107
7.570529549,2.209848475,107
7.575336563,2.183338239,107
7.564128693,2.158837552,107
7.568645688,2.132276363,107
7.580931794,2.104521568,107
7.593053504,2.076613519,107
7.581285521,2.052182563,107
7.565340699,2.00281022,107
7.378961133,1.957835505,107
7.099451877,1.986043414,107
6.850452169,1.983417736,107
6.74420956,1.982707894,107
6.508615396,1.989769957,107
5.991961597,2.009980604,107
5.917938461,2.010663812,107
5.851180221,2.007871857,107
5.788609752,1.990257928,107
5.657056866,2.00958075,107
5.606295687,1.991655824,107
5.467089908,2.01433777,107
5.424612439,2.011825855,107
5.366886797,2.014440914,107
5.316903069,2.015279153,107
5.274844288,2.014898281,107
5.224222579,2.014271608,107
5.174492334,2.016673629,107
5.132439548,2.0170394,107
5.102026982,2.014578812,107
4.979783479,2.028538821,107
4.968395908,2.020507926,107
4.937142056,1.993822028,107
4.903028489,1.994254634,107
4.876426937,1.992110185,107
4.838720358,1.994688853,107
4.812443176,1.993690076,107
4.78516357,1.990411445,107
4.751370001,1.992508444,107
4.725240887,1.992342167,107
4.697100606,1.992701208,107
4.672682033,1.991736286,107
4.64655501,1.991996404,107
4.616091872,1.992513868,107
4.593645438,1.99150072,107
4.57123972,1.990709426,107
4.547068492,1.99099462,107
4.526632326,1.98994662,107
4.50435927,1.989815834,107
4.484151176,1.989473863,107
4.459283671,1.988865931,107
4.43545092,1.99046522,107
4.415162907,1.990322269,107
4.391596917,1.992656679,107
4.367871684,1.994788598,107
4.353033209,1.992440682,107
4.337390409,1.988715921,107
4.313977472,1.991756009,107
4.294056566,1.99293997,107
4.279338526,1.991230952,107
4.259436563,1.992640218,107
4.239591659,1.994243475,107
4.220936403,1.994016096,107
4.206362849,1.992943948,107
4.190104045,1.993039542,107
4.170469059,1.995369527,107
4.156005617,1.994741405,107
4.14010046,1.995664898,107
4.124016103,1.996379564,107
4.107161652,1.995973678,107
4.094747194,1.995174121,107
4.082135023,1.994143836,107
4.06954752,1.99322809,107
4.052005706,1.995773383,107
4.041142349,1.993988313,107
4.028646423,1.993432391,107
4.01066003,1.99556453,107
3.998240039,1.995271133,107
3.989106175,1.992766611,107
3.975113114,1.993850664,107
3.95977233,1.996548897,107
3.947483359,1.996706646,107
3.934413891,1.995886377,107
3.923789475,1.995073481,107
3.913410584,1.994645249,107
3.904413191,1.992790799,107
3.892274497,1.993474841,107
3.877038324,1.99675223,107
3.866552351,1.996423532,107
3.857721168,1.995019894,107
3.846611868,1.994047701,107
3.836196913,1.993990116,107
3.827343952,1.992739944,107
3.817054262,1.992944352,107
3.805349188,1.994624705,107
3.793613276,1.996320923,107
3.784857508,1.995401271,107
3.777616148,1.993228543,107
3.76672588,1.993030085,107
3.756539501,1.993677848,107
3.746460708,1.994494829,107
3.737808449,1.993958118,107
3.729175733,1.993492689,107
3.719110756,1.994473359,107
3.710748258,1.994389748,107
3.701366593,1.993296979,107
3.692824719,1.993128733,107
3.684527427,1.99325505,107
3.677444044,1.991809305,107
3.667556809,1.993262886,107
3.659106832,1.993370862,107
3.650681081,1.993547867,107
3.642280057,1.993793638,107
3.635502441,1.992866705,107
3.624958425,1.993933455,107
3.616858248,1.994596717,107
3.609910996,1.99364288,107
3.602974806,1.992741728,107
3.594716618,1.993383736,107
3.588034313,1.992791673,107
3.58114193,1.992052912,107
3.572952851,1.992878092,107
3.564198305,1.993260268,107
3.55735951,1.992695379,107
3.550535821,1.99218309,107
3.542451534,1.99326322,107
3.535888632,1.993043342,107
3.529116913,1.992689309,107
3.522360389,1.992385992,107
3.515694079,1.992192311,107
3.509191686,1.992163584,107
3.502482909,1.992008776,107
3.493905085,1.992979569,107
3.487238455,1.992936942,107
3.481784899,1.991340684,107
3.47521926,1.991445697,107
3.468821017,1.991707863,107
3.4622169,1.991853383,107
3.455631428,1.992047742,107
3.450218438,1.990656898,107
3.442740269,1.992737496,107
3.435393335,1.992510465,107
3.430011383,1.991249762,107
3.42485627,1.990175727,107
3.418371742,1.990649798,107
3.411906777,1.99117046,107
3.405464416,1.991739296,107
3.400348216,1.990816027,107
3.393939911,1.991471025,107
3.388615979,1.990478079,107
3.383295976,1.98952002,107
3.380291996,1.985321978,107
3.379101202,1.977574585,107
3.378865392,1.968099797,107
3.377601927,1.960372679,107
3.378060743,1.951365817,107
3.37657744,1.943567944,107
3.379223851,1.92894798,107
3.377562547,1.921112485,107
3.370974425,1.922012328,107
3.369216523,1.914189359,107
3.369335548,1.905141547,107
3.367435378,1.897300643,107
3.368522527,1.884285237,107
3.375565475,1.860872133,107
3.379113467,1.842429903,107
3.373439241,1.828314657,107
3.366869239,1.805004086,107
3.362535224,1.787423201,107
3.363052323,1.772211172,107
3.366986178,1.752000044,107
3.370479777,1.729417096,107
3.373740238,1.706766165,107
3.376403444,1.688258923,107
3.375261548,1.674663312,107
3.374304482,1.66118475,107
3.374450285,1.643864605,107
3.37024129,1.622623371,107
3.389185388,1.561234656,107
3.389233946,1.54185744,107
3.389085135,1.522444097,107
3.389101205,1.503136151,107
3.390384947,1.482208634,107
3.390028128,1.462831903,107
3.387720275,1.447037819,107
3.387980441,1.423709137,107
3.390248426,1.399017695,107
3.389380409,1.377490461,107
3.388291558,1.355932337,107
3.388680934,1.330697758,107
3.39015636,1.303758975,107
3.38942657,1.280340431,107
3.390016292,1.251085903,107
3.38895246,1.225550101,107
3.389281507,1.200497019,107
3.389466556,1.169156944,107
3.388751854,1.139685421,107
3.388207403,1.110315231,107
3.38834158,1.081187843,107
3.354911035,0.982993578,107
3.364258411,0.822573974,107
3.374500142,0.69147321,107
3.373766057,0.642102981,107
3.373154185,0.588727638,107
3.359684274,0.544988906,107
3.374982433,0.409310336,107
3.363134054,0.345844302,107
3.379071,0.104712965,107
3.379998947,0.031752201,107
3.368996971,-0.083717898,107
3.34837872,-0.054633874,107
3.33354204,-0.060995814,107
3.317706242,-0.055288922,107
3.301697544,-0.05356921,107
3.286803616,-0.059685312,107
3.270814669,-0.057790742,107
3.256670832,-0.063641106,107
3.241180795,-0.06554786,107
3.223856028,-0.051474308,107
3.209676603,-0.057089741,107
3.194636884,-0.062718325,107
3.178760747,-0.060305363,107
3.164477043,-0.065693195,107
3.14889944,-0.06308755,107
3.132424242,-0.052446274,107
3.116997235,-0.053674238,107
3.10237723,-0.054759717,107
3.08693803,-0.05582345,107
3.071735469,-0.060795459,107
3.057074264,-0.061646813,107
3.041598105,-0.062462882,107
3.026117718,-0.063194367,107
3.010477523,-0.059844292,107
2.995556307,-0.052382857,107
2.980245191,-0.056861282,107
2.964887981,-0.061256532,107
2.950083939,-0.053555843,107
2.934604508,-0.049787674,107
2.919493288,-0.053932721,107
2.904061338,-0.05399708,107
2.889442514,-0.053980265,107
2.873973941,-0.057880239,107
2.858633515,-0.049696582,107
2.843958183,-0.053443875,107
2.828327567,-0.06109291,107
2.812980933,-0.056660871,107
2.798493317,-0.052175117,107
2.78274154,-0.059571426,107
2.767275881,-0.058888175,107
2.752237714,-0.050131612,107
2.737640934,-0.049328916,107
2.721985068,-0.05239166,107
2.707108539,-0.047404636,107
2.692839738,-0.038369745,107
2.677450016,-0.041204636,107
