x,y
6.220402366,0.968170751
6.21925019,0.950352022
6.218052902,0.933389547
6.212792938,0.917032783
6.21937537,0.899430791
6.221791979,0.881261995
6.216243206,0.864954438
6.210575583,0.848418768
6.212768774,0.831076903
6.218769087,0.812679865
6.220751238,0.795244972
6.21866166,0.778276429
6.216475182,0.761325329
6.222037555,0.742723348
6.223605078,0.725178809
6.221112392,0.708195008
6.222518573,0.690894268
6.223640174,0.672429351
6.22478902,0.654785052
6.22583248,0.637111754
6.22288492,0.620405205
6.219632004,0.602577824
6.220362692,0.584866399
6.221043025,0.567411754
6.22548229,0.548850741
6.225711949,0.530188034
6.222158645,0.513478723
6.222354534,0.495646344
6.222441653,0.477785537
6.222288309,0.459335291
6.222155894,0.441429906
6.218030945,0.424459137
6.221565511,0.405555888
6.224833273,0.386020727
6.220390898,0.369040621
6.215849554,0.352081203
6.218998732,0.333295354
6.217859967,0.314405832
6.220688459,0.295235929
6.22414767,0.27855778
6.222915736,0.260424453
6.225483324,0.241384394
6.227840681,0.222002962
6.233608905,0.200491571
6.231992821,0.182500889
6.233968389,0.16295016
6.224453509,0.147201685
6.226002004,0.127045381
6.238930802,0.103408441
6.236625837,0.084995237
6.234207149,0.066573962
6.231462974,0.047576736
6.232553398,0.027724915
6.229780793,0.00926267
6.227004954,-0.008920921
6.227383153,-0.02972068
6.227961227,-0.049720543
6.224825741,-0.067957652
6.225149108,-0.088026554
6.228656599,-0.110558262
6.232491794,-0.132039926
6.236053129,-0.153889887
6.235808276,-0.174192308
6.23504278,-0.195383705
6.231018222,-0.213807571
6.233994219,-0.235901248
6.236813653,-0.258074127
6.239201054,-0.280895209
6.241700646,-0.303223751
6.240458064,-0.323850362
6.235503377,-0.342712202
6.237266538,-0.365768219
6.235601109,-0.38649278
6.2337952,-0.407248218
6.231999868,-0.427749278
6.232972267,-0.451318003
6.234235454,-0.474102267
6.231995248,-0.494727378
6.225494309,-0.514547202
6.22976559,-0.539453063
6.240937495,-0.56818346
6.240855937,-0.592168476
6.244539927,-0.617402677
6.241349204,-0.638325449
6.233910324,-0.658319549
6.237069201,-0.683751444
6.239676101,-0.709849417
6.244425104,-0.732337722
6.243287973,-0.756458137
6.242336079,-0.780065862
6.241210636,-0.803725508
6.239531319,-0.828006003
6.241368598,-0.85400216
6.239117183,-0.878684095
6.237463877,-0.902272433
6.238719469,-0.928480385
6.242424221,-0.957944556
6.246701275,-0.986386089
6.247307117,-1.012878251
6.243853659,-1.037934738
6.237846815,-1.059498876
6.241060849,-1.088570399
6.243388867,-1.118602796
6.243174037,-1.145162771
6.248164736,-1.177860564
6.250410641,-1.207361324
6.252415172,-1.236964546
6.253713203,-1.267241304
6.239762724,-1.284360155
6.241104072,-1.314171381
6.22640317,-1.331789737
6.184638509,-1.325451143
6.149113195,-1.323928699
6.113227895,-1.32262596
6.080938054,-1.323087798
6.045279636,-1.321129082
6.016158201,-1.323667548
5.984143309,-1.323259003
5.942691659,-1.315200864
5.911155085,-1.31390824
5.888210204,-1.320824828
5.852994206,-1.31725048
5.824612597,-1.317925947
5.798930279,-1.321397913
5.769736338,-1.322564305
5.741549834,-1.328193176
5.71625794,-1.33074144
5.684480431,-1.32828252
5.650760524,-1.321963456
5.628230825,-1.326922966
4.534917387,-0.289110838
4.515848803,-0.284524576
4.502365135,-0.285597497
4.488687803,-0.289373488
4.475253338,-0.290225119
4.461434554,-0.291313187
4.446937493,-0.290284048
4.432349708,-0.289250901
4.41989312,-0.291555345
4.406767213,-0.291754592
4.395996098,-0.295114801
4.382367465,-0.295549938
4.366908503,-0.292267568
4.353374611,-0.292468527
4.340291334,-0.292252565
4.329750477,-0.295058105
4.316310226,-0.294953602
4.300998778,-0.291188925
4.289366773,-0.292098256
4.277205983,-0.29330735
4.261689119,-0.291892053
4.251132919,-0.294262509
4.238351147,-0.293239432
4.22423244,-0.29063335
4.212644825,-0.291077629
4.201083785,-0.291436431
4.191423461,-0.295259425
4.180963345,-0.29715092
4.167986822,-0.295829751
4.154566069,-0.29236156
4.14521838,-0.29571532
4.135444092,-0.299258612
4.124185362,-0.298962169
4.111812966,-0.296937086
4.100073972,-0.296789965
4.084069117,-0.308146588
3.990177483,-0.336757678
3.96097488,-0.324088774
3.792248099,-0.302994468
3.782796582,-0.304236454
3.773114007,-0.303382364
3.762568203,-0.304878883
3.753700042,-0.305743889
3.743661941,-0.304834824
3.734068628,-0.303724977
3.725838089,-0.306326762
3.717618649,-0.310965963
3.706907416,-0.305854357
3.696554846,-0.30266891
3.6898485,-0.310865236
3.660613181,-0.658292383
3.661363259,-0.819492016
3.709644626,-1.327290577
3.6806987,-1.328199059
3.635515202,-1.327178766
3.620697885,-1.325279983
3.606452852,-1.327256442
3.591720717,-1.329212734
3.57745354,-1.331022435
3.56269953,-1.332806272
3.547966702,-1.330473848
3.533274734,-1.328053755
3.518539152,-1.329575022
3.504271102,-1.330963734
3.488928473,-1.328349113
3.474905986,-1.329547849
3.460638814,-1.330685559
3.445372564,-1.327801538
3.430856481,-1.324777807
3.416377896,-1.329683349
3.402110913,-1.330484369
3.387839559,-1.331203305
3.373087824,-1.331859968
3.358813369,-1.332411768
3.344054963,-1.332895862
3.329770696,-1.333280786
3.315411208,-1.329584203
3.300432333,-1.329813274
3.286431038,-1.333945656
3.243264041,-1.31785518
3.23554534,-0.253577172
3.227202305,-0.253347554
3.219130153,-0.253078137
3.211059685,-0.252762289
3.202626089,-0.254384832
3.194441049,-0.255971139
3.186206157,-0.253500834
3.178133802,-0.252995581
3.169922331,-0.254438842
3.161575333,-0.253819109
3.153336074,-0.255165303
3.145254687,-0.254470935
3.136584215,-0.255682833
3.128637442,-0.254905914
3.120346282,-0.256058237
3.11185565,-0.255128594
3.103909955,-0.254211557
3.095183863,-0.255167363
3.087103427,-0.25413847
3.079163729,-0.253081437
3.070412771,-0.25388352
3.062047239,-0.254690588
3.054104819,-0.253491814
3.045630898,-0.252162083
3.037241202,-0.252821208
3.028632706,-0.25542443
3.020150026,-0.253941235
3.011716143,-0.254447738
3.002998459,-0.254852368
2.994536635,-0.255255825
2.986061346,-0.255608353
2.977302989,-0.255853641
2.968801643,-0.256102254
2.960290219,-0.256300057
2.951494105,-0.256384725
2.942956074,-0.256477256
2.934406454,-0.256518031
2.926051258,-0.254498224
2.918569211,-0.254706518
2.893592926,-0.25029201
2.858095369,-0.217303395
2.850955416,-0.213039851
2.841531039,-0.214299948
2.833079669,-0.213717208
2.82435916,-0.212996787
2.815893333,-0.212308018
2.808066443,-0.209674001
2.799337339,-0.208793825
2.790863098,-0.207949862
2.781706706,-0.208935487
2.774324548,-0.204130661
2.765844738,-0.203130988
2.757820922,-0.204391595
2.74931998,-0.203289443
2.740425428,-0.201981795
2.731306378,-0.202680739
2.721281975,-0.205120854
2.712346851,-0.203631769
2.703926575,-0.202300587
2.695373863,-0.200862244
2.684842482,-0.20287349
2.675590518,-0.203204112
2.666611879,-0.201415101
2.640583969,-0.196117179
2.610442439,-0.24382489
2.607912268,-0.224887572
2.59786205,-0.224456466
2.58760131,-0.22832363
2.576092971,-0.231524171
2.5636174,-0.236419713
2.551714134,-0.239302492
2.543733954,-0.235147512
2.533900002,-0.234478528
2.522837163,-0.235360493
2.511042172,-0.238058722
2.500161109,-0.238917593
2.488978356,-0.239547118
2.478027912,-0.240244659
2.465645174,-0.24236393
2.453741137,-0.244696192
2.435289349,-0.238401285
2.361872904,-0.215615311
2.350812094,-0.215433848
2.339202649,-0.214815112
2.326821412,-0.216021285
2.314133193,-0.216946468
2.30281895,-0.216322369
2.292645275,-0.213987442
2.28011806,-0.214818576
2.267289329,-0.215359774
2.255872314,-0.21438449
2.242028845,-0.216519412
2.228258827,-0.218639956
2.213905907,-0.220242777
2.201120918,-0.22045303
2.188430293,-0.220665155
2.174131124,-0.224640101
2.157584052,-0.229316773
2.074229733,-0.26422681
2.060509189,-0.26305767
2.045989955,-0.263753659
2.032606373,-0.26270698
2.017868092,-0.263049782
2.004304119,-0.264361318
1.988137715,-0.265955184
1.971636813,-0.267158084
1.956708415,-0.267000075
1.941739093,-0.266716966
1.928106096,-0.264857149
1.911409687,-0.265512756
1.894930239,-0.266283571
1.879801123,-0.265486871
1.863359792,-0.266114164
1.846323322,-0.266053924
1.829644356,-0.26625408
1.81305222,-0.266448787
1.801637877,-0.260393092
1.787747402,-0.257431432
1.769228198,-0.261128626
1.752345906,-0.260641717
1.756171543,-0.241207893
1.758459704,-0.219980268
1.756692385,-0.206069343
1.754905054,-0.192036998
1.749836282,-0.180226398
1.721160528,-0.189925479
1.621512866,-0.245740008
1.607375901,-0.24136807
1.580503472,-0.246590664
1.557146068,-0.249669749
1.536675131,-0.249846026
1.517353472,-0.251344407
1.490490345,-0.256118554
1.469820273,-0.255705854
1.448829203,-0.254755113
1.428053359,-0.253954619
1.40722688,-0.252961262
1.383277154,-0.254343585
1.358713168,-0.254765691
1.337717156,-0.253148963
1.316811452,-0.251524347
1.295728363,-0.249518311
1.267649934,-0.251331586
1.244783181,-0.253493083
1.223136693,-0.250268046
1.198678134,-0.249866324
1.174024849,-0.249031153
1.148913122,-0.247351229
1.120792465,-0.248214208
1.092726638,-0.249008474
1.061071803,-0.251460745
1.025522922,-0.255071759
0.997196525,-0.254972727
0.961836376,-0.258544172
0.933213575,-0.257626799
0.905741574,-0.258469416
0.870093235,-0.261064675
0.834066422,-0.262828228
0.805149607,-0.260713487
0.776177202,-0.258312413
0.743792424,-0.257813653
0.703785155,-0.259867147
0.664066235,-0.262234121
0.624236207,-0.26419021
0.580487904,-0.267083162
0.524333617,-0.280570556
0.717229317,-0.139558776
0.713069607,-0.122337599
0.673470758,-0.123459814
0.619492846,-0.131385121
0.572442369,-0.135039621
0.170586946,-0.286208454
0.121934808,-0.285717781
0.081025507,-0.28264011
0.014637959,-0.271028493
-0.078009892,-0.288598542
-0.152544236,-0.297358613
-0.190634171,-0.289275907
-0.206963938,-0.249366203
-0.196228296,-0.222313885
-0.20406528,-0.202351446
-0.242235904,-0.169735942
-0.185239041,-0.081075615
-0.239750376,0.084225024
-2.040995689,-0.263980479
-2.191163273,0.532171787
-0.228670803,0.801347432
-0.219014258,0.826278656
-0.192924088,0.848781212
-0.186625811,0.869354316
-0.184244316,0.890207373
-0.181690824,0.910353483
-0.187004218,0.929959465
-0.184200293,0.949749317
-0.185295096,0.969623171
-0.190317379,0.990313942
-0.183185245,1.010545127
-0.179921246,1.030219379
-0.188549857,1.049835692
-0.189068833,1.069732912
-0.185485359,1.09035995
-0.181771532,1.11028489
-0.185942816,1.130119106
-0.194,1.15
-0.189938865,1.170568165
-0.18576357,1.19042459
-0.189473236,1.21037325
-0.185077451,1.229848661
-0.188559456,1.24983231
-0.207881138,1.271419898
-0.207138675,1.291090875
-0.19428237,1.31053555
-0.193301556,1.330461433
-0.204186086,1.351074705
-0.198937528,1.371468792
-0.189625854,1.39085878
-0.192171729,1.411057304
-0.190639648,1.430637185
-0.188968001,1.450540125
-0.187089468,1.471428704
-0.193177299,1.491764537
-0.199110646,1.512512515
-0.200943747,1.532901435
-0.190737064,1.551939021
-0.192257783,1.572983503
-0.197702498,1.593909207
-0.203020772,1.614911517
-0.196373828,1.633996367
-0.19734514,1.655503393
-0.198334595,1.676041005
-0.195303512,1.695651508
-0.195892731,1.717213871
-0.192572444,1.737142289
-0.197540456,1.755444619
-0.197936581,1.776092543
-0.202018734,1.798158863
-0.20608827,1.81963448
-0.198255267,1.838840621
-0.19018047,1.858643149
-0.197788644,1.881011575
-0.201344411,1.902643331
-0.200713009,1.92413643
-0.200102683,1.944976334
-0.203259684,1.966756494
-0.202231336,1.988327828
-0.201234154,2.009249352
-0.195980487,2.030201831
-0.198688711,2.051806312
-0.205039962,2.074831478
-0.210969227,2.098955868
-0.201692535,2.117557203
-0.196069148,2.13751236
-0.201561465,2.161789007
-0.207284149,2.184832812
-0.208928068,2.207144974
-0.206300856,2.229320324
-0.207660916,2.251716186
-0.208662207,2.274831208
-0.209731642,2.297328942
-0.218240233,2.322424869
-0.214992977,2.344437086
-0.208066346,2.36445893
-0.216097549,2.389808
-0.219948004,2.414597536
-0.216368387,2.436037118
-0.216402264,2.458883209
-0.212296302,2.481013323
-0.212038116,2.503922657
-0.207517824,2.526397393
-0.203387368,2.547539335
-0.202694916,2.570525967
-0.205129858,2.596087298
-0.200578615,2.61727914
-0.199431049,2.6403772
-0.205030269,2.667705052
-0.249490027,2.735178208
0.560727287,2.493286034
0.770481637,2.481402251
0.795779569,2.486254938
0.831575607,2.485097929
0.871028642,2.482093248
0.904537628,2.484632446
0.940033374,2.482333112
0.975423468,2.479670087
1.000610566,2.483152503
1.025503213,2.485955903
1.05720321,2.484386138
1.089193899,2.483124431
1.117175634,2.482805781
1.145592696,2.483025733
1.173551714,2.482351524
1.201304208,2.481201607
1.223808949,2.48650222
1.248597723,2.487799998
1.272941426,2.488272413
1.300404887,2.486074508
1.328291159,2.484354817
1.352416925,2.484080638
1.373202068,2.485873349
1.397459716,2.485512218
1.424632392,2.482214094
1.445245204,2.483367891
1.472497138,2.479917088
1.497587668,2.480116734
1.508454025,2.487871361
1.529250694,2.488733676
1.568420395,2.473995034
1.569777119,2.488707643
1.577894666,2.498953497
1.610460858,2.488414673
1.630583986,2.487823282
1.651030091,2.487511283
1.66782961,2.488952591
1.687776485,2.487816411
1.689806476,2.502548864
1.741903519,2.782365506
1.751634208,2.79142052
1.768234427,2.795808058
1.785764285,2.795509144
1.806375681,2.79249927
1.826266829,2.788746634
1.84144414,2.791403105
1.856127311,2.793529136
1.87110057,2.79580691
1.8857373,2.797701665
1.912715989,2.804502981
2.205077262,2.487923601
2.215650579,2.491187272
2.228162522,2.49081269
2.241151064,2.490734824
2.252506039,2.49185023
2.265294101,2.49147011
2.276596744,2.492404548
2.289314802,2.491827315
2.301733262,2.490960672
2.313334072,2.491899512
2.324524121,2.492475088
2.337105266,2.493950674
2.348500607,2.494521799
2.360734976,2.493175758
2.373309644,2.491991954
2.385707976,2.490620609
2.395617853,2.492333737
2.405773798,2.494141761
2.415664251,2.495714096
2.42699385,2.495765444
2.437776118,2.495409756
2.450085604,2.493583411
2.460924186,2.493138238
2.47096406,2.494484127
2.481747158,2.493882978
2.491882206,2.4951575
2.501486908,2.496063753
2.512575252,2.495452991
2.52323849,2.494541277
2.53528754,2.494329424
2.546135734,2.493389938
2.554814225,2.495765695
2.564812192,2.496517789
2.575193688,2.495154336
2.585146016,2.495761874
2.594692587,2.49610397
2.60447652,2.496507519
2.615248314,2.49510826
2.623861959,2.497049232
2.633589471,2.497249657
2.643037804,2.497261818
2.653683664,2.495568346
2.662949964,2.495387027
2.671087914,2.499029397
2.680460224,2.498787179
2.690858874,2.496755938
2.69939293,2.498222375
2.708954707,2.497897689
2.717475791,2.499252014
2.727876273,2.496998836
2.736976796,2.496324724
2.747729533,2.496242756
2.757166115,2.495585897
2.765616689,2.496640812
2.775009156,2.495860343
2.783439061,2.496804534
2.792251555,2.497833975
2.801586195,2.49687212
2.80998801,2.49765165
2.819403885,2.496611726
2.827652217,2.49723882
2.837635591,2.494174474
2.845976659,2.49473202
2.854568088,2.495317928
2.862890753,2.495770434
2.8715949,2.496287256
2.879773329,2.496598361
2.888071804,2.496896749
2.896748745,2.497251833
2.904898624,2.497411216
2.913553433,2.497657911
2.921812102,2.497749675
2.930318778,2.497856323
2.939033212,2.49590378
2.947247504,2.495840565
2.955708468,2.495787811
2.963896687,2.495622816
2.972462411,2.495494475
2.980078071,2.497155995
2.988242014,2.49684388
2.996780528,2.49656122
3.004788439,2.496122887
3.012922245,2.497699903
3.021042683,2.497189762
3.029407271,2.496677073
3.038659179,2.496267962
3.046993222,2.495646305
3.055053475,2.494931965
3.063356184,2.494209185
3.071092266,2.495375677
3.079220351,2.496552311
3.087238811,2.495645699
3.09485349,2.496657974
3.1032372,2.495706569
3.110981235,2.496643617
3.119211974,2.49557756
3.126952652,2.496422466
3.134900265,2.495233088
3.142899466,2.496012427
3.150821166,2.49472912
3.158487659,2.499400236
3.165945535,2.504007632
3.18217755,2.501148851
3.19463694,2.8002801
3.214100914,2.801053994
3.223972476,2.799357895
3.233417001,2.801594891
3.242918527,2.80177801
3.252714308,2.803909673
3.262228831,2.803981744
3.272217245,2.801998512
3.281561874,2.80195954
3.291540404,2.801859562
3.301042491,2.801708317
3.310540668,2.801502484
3.320479332,2.805230448
3.329927868,2.802913988
3.339752649,2.802528538
3.349257787,2.802099937
3.35886763,2.803613783
3.36881237,2.805052904
3.378331548,2.804457094
3.388323399,2.803772528
3.397522194,2.801082702
3.407659366,2.80227537
3.417161923,2.801456136
3.426848585,2.802573303
3.436666747,2.801611999
3.446377255,2.802614614
3.4561982,2.80153693
3.465695707,2.800438484
3.475433653,2.801270122
3.4855048,2.80200293
3.495001622,2.800736281
3.504968868,2.799347032
3.51445297,2.797968066
3.524855523,2.80043893
3.53497874,2.802895117
3.544482756,2.801343458
3.554631187,2.801654046
3.564478726,2.801958317
3.574656369,2.802145422
3.58452941,2.802330248
3.594414648,2.802456092
3.605025935,2.804418817
3.614942889,2.80442268
3.625350251,2.804264247
3.635723203,2.80609859
3.646004392,2.805845614
3.655977635,2.805602991
3.665495226,2.803355233
3.6762675,2.804860332
3.686268489,2.804435416
3.696096018,2.801931652
3.706613144,2.803320587
3.7176368,2.804514217
3.727680535,2.80383933
3.738114046,2.805073787
3.748658992,2.804137107
3.75930057,2.80519212
3.769709675,2.804168746
3.780395877,2.805089136
3.791424184,2.805842027
3.802164276,2.806623428
3.813407828,2.807179511
3.82340702,2.805976047
3.834045287,2.80449597
3.845522283,2.806891699
3.854946302,2.807830457
3.864949834,2.804266815
3.876360261,2.806509352
3.886577696,2.804867954
3.897269455,2.80298428
3.908770101,2.805007178
3.920218405,2.80484139
3.931953545,2.806645256
3.944049253,2.808239309
3.954341017,2.806182772
3.965879743,2.805707518
3.977590271,2.807262806
3.989977443,2.808462083
4.000312931,2.806122889
4.010962782,2.803577381
4.023776149,2.806569201
4.036124904,2.807506752
4.046496716,2.80488273
4.057723623,2.803999847
4.06944202,2.802812287
4.081421565,2.803650218
4.094960233,2.805880616
4.108080686,2.808247498
4.121574332,2.810354528
4.132957451,2.808976925
4.144671046,2.807355291
4.156077912,2.805823038
4.167969487,2.803957315
4.18036224,2.804020735
4.192331861,2.806538541
4.206096128,2.807992774
4.218595361,2.807789746
4.232129275,2.809226102
4.24704329,2.812098195
4.25863533,2.809886799
4.270711504,2.807308808
4.28320058,2.806740349
4.29634807,2.805691288
4.310109601,2.806534943
4.325306372,2.808759916
4.339164034,2.809386714
4.352448279,2.80792211
4.366220484,2.808446457
4.380667098,2.808443426
4.394678774,2.808648141
4.406783338,2.80523039
4.420853241,2.805231953
4.43658595,2.806427849
4.452902082,2.809574242
4.46593992,2.807607827
4.478744426,2.808204123
4.493490253,2.807308541
4.50763313,2.806770423
4.524855021,2.808836603
4.539239825,2.807942782
4.553973796,2.80669167
4.568419749,2.805573059
4.583368634,2.803966998
4.602723903,2.80898493
4.620292499,2.810213892
4.637445822,2.811684664
4.652419712,2.809673383
4.669677255,2.810869526
4.681803597,2.805834111
4.696845516,2.803471461
4.714225566,2.804275828
4.734787155,2.807510962
4.754802421,2.811127861
4.771105736,2.812612874
4.786359005,2.809566018
4.804025961,2.809627775
4.819329615,2.806321752
4.83707988,2.806098019
4.860885946,2.811048436
4.881548248,2.813360528
4.89980879,2.812319857
4.920611412,2.81427701
4.938657079,2.813225647
4.957064045,2.811697598
4.972324016,2.807549078
4.993676943,2.808493834
5.014782268,2.809577909
5.036434831,2.809965056
5.060607766,2.813388057
5.080493656,2.815446704
5.095803753,2.810561549
5.11770261,2.810196093
5.139185223,2.810164631
5.164053307,2.812216011
5.188688892,2.814401675
5.21037808,2.813751456
5.232442098,2.812529703
5.251173949,2.808917051
5.273010429,2.807693947
5.298312595,2.808417323
5.326486248,2.81180634
5.35476249,2.814929236
5.383465105,2.817371959
5.405640072,2.815024168
5.431505582,2.814294931
5.458225834,2.81888337
5.487434898,2.820077385
5.516098626,2.821837601
5.541790822,2.820738299
5.568024822,2.818736623
5.596926789,2.819702883
5.626550892,2.819494502
5.659055971,2.821965182
5.6916667,2.824116602
5.724702192,2.825476395
5.754200011,2.824743654
5.780440476,2.821509682
5.810388199,2.819738842
5.846790135,2.82252402
5.87849926,2.825031823
5.918495491,2.829275926
5.948776382,2.826233008
5.978792748,2.823409051
6.015691759,2.82446492
6.053016074,2.824612055
6.093555854,2.826958061
6.130762839,2.826869697
6.168383125,2.825851801
6.226615603,2.836902539
6.243241972,2.823790959
6.218321297,2.786394064
6.217005505,2.76392644
6.219660975,2.74229524
6.221710457,2.721541084
6.223470122,2.701099686
6.225678059,2.679559156
6.230865041,2.660713147
6.228643421,2.638547314
6.226828979,2.615319894
6.228021028,2.594775275
6.22213905,2.570229218
6.223031213,2.549796647
6.227410507,2.53109344
6.224663045,2.508480875
6.221497446,2.486511439
6.214523968,2.462994517
6.211288487,2.44064559
6.222336413,2.425290439
6.218580393,2.403590709
6.211216739,2.379873203
6.214543833,2.361411414
6.214391098,2.340603653
6.213645292,2.320972415
6.216607523,2.302562408
6.219781971,2.283307691
6.222403471,2.265190453
6.221267872,2.245409487
6.220314178,2.224823823
6.222682188,2.20648658
6.224837314,2.188441355
6.223492798,2.167966744
6.221721625,2.148396439
6.220009451,2.128319089
6.217980799,2.108858282
6.215826123,2.089453273
6.213722591,2.069539727
6.215138748,2.051419856
6.213540773,2.029062979
6.21087043,2.009870406
6.212084154,1.991273339
6.213021399,1.973262439
6.209992067,1.954208088
6.210856317,1.935684493
6.215327365,1.918754
6.21582486,1.90081016
6.212472264,1.881355574
6.212743378,1.863474183
6.216998251,1.845690527
6.213090068,1.827215512
6.213033876,1.809399429
6.213054876,1.790758921
6.216692193,1.773818179
6.220173729,1.757139993
6.215940952,1.737748165
6.211419016,1.719271614
6.214592089,1.702624128
6.21394077,1.684113042
6.213024791,1.666477567
6.211955565,1.649152737
6.214917047,1.631372607
6.209734129,1.613183818
6.200442993,1.594746965
6.207034312,1.577613669
6.213407111,1.561264607
6.211948273,1.542382927
6.210296142,1.524105062
6.220306864,1.508431875
6.226293466,1.491913648
6.22432866,1.473614227
6.222133329,1.456484596
6.219866631,1.439107003
6.221558704,1.421288069
6.219085221,1.403961331
6.224461721,1.387596169
6.233821014,1.370338371
6.231048855,1.353011527
6.228157718,1.336007841
6.229227044,1.318140719
6.226150524,1.300910832
6.226956869,1.28418671
6.235707303,1.266637008
6.236329195,1.249574629
6.232846547,1.23268217
6.225293848,1.214608591
6.229616013,1.197676564
6.22983835,1.18093449
6.229971211,1.163054881
6.229997334,1.146027213
6.229927506,1.129283809
6.229748367,1.111404603
6.233476665,1.094303909
6.229108567,1.077360546
6.224626332,1.059893172
6.232053845,1.042608101
6.235383528,1.025402525
6.230595051,1.007968512
6.229729018,0.990939822
6.232757976,0.973678765
6.235649266,0.955813413
6.226503357,0.939325134
6.229230697,0.922013858
6.235795703,0.903764649
6.234330143,0.886707766
6.228784274,0.870036397
6.223088352,0.852858305
6.233262762,0.834605318
6.235374433,0.817117927
6.233343201,0.799495973
6.231277869,0.782454923
6.233081182,0.764910522
6.238666655,0.746224951
6.23629479,0.729154159
6.233825526,0.712102467
6.23512355,0.69388342
6.236400578,0.676202988
6.237572183,0.65849279
6.238540241,0.640183527
6.235558367,0.623115217
6.232478354,0.606064343
6.233123406,0.587722773
6.241616388,0.56838153
6.238221416,0.551296712
6.234550767,0.533377952
6.234926878,0.515781893
6.235136069,0.49787724
6.238946714,0.478217735
6.235099223,0.461434392
6.234980188,0.443461618
6.238428972,0.423662998
6.234272896,0.406883457
6.237697574,0.387853617
6.24077741,0.36790948
6.236305922,0.351117546
6.239999795,0.334217419
6.243039914,0.315267905
6.24178792,0.296219842
6.248343048,0.27576394
6.254845121,0.255485829
6.25321194,0.23630064
6.251724285,0.217961221
6.246404428,0.201109764
6.252029135,0.179434063
6.261582238,0.157256473
6.252129605,0.141631507
6.249767322,0.122337261
6.247580179,0.103887062
6.245279246,0.085428063
6.250172565,0.063650386
6.251374261,0.04374166
6.248703188,0.02519632
6.249433344,0.004643745
6.250245914,-0.015390189
6.250926341,-0.035471277
6.25495061,-0.057671254
6.255352646,-0.077865456
6.248239863,-0.0950186
6.24815091,-0.11582509
6.251836518,-0.137693666
6.251705686,-0.158039449
6.251184112,-0.178998605
6.250777587,-0.199425424
6.264772191,-0.226573834
6.271033904,-0.251120803
6.262926674,-0.268356065
6.261927418,-0.289017138
6.260508959,-0.3102877
6.252059065,-0.327466661
6.250658349,-0.348189509
6.252389179,-0.371334541
6.254246265,-0.393979996
6.245317754,-0.411116352
6.190082889,-0.404342279
6.128292142,-0.392617916
6.080770974,-0.387914995
6.043598273,-0.389070051
6.013780491,-0.393234466
5.980089854,-0.395901996
5.946910989,-0.397453248
5.905272096,-0.397409765
5.875850103,-0.400022335
5.845887285,-0.403341139
5.801446913,-0.437425754
5.592313528,-0.672406069
5.547337136,-0.658369313
5.562018654,-0.691263286
5.529132174,-0.687407364
5.496904541,-0.682580739
5.464457029,-0.677866064
5.444729711,-0.682726571
5.439708723,-0.701018114
5.447373591,-0.728941256
5.460634839,-0.76248085
5.294278474,-0.684699065
5.238624929,-0.697840872
4.859027958,-0.434463994
4.834140118,-0.431025519
4.798025336,-0.449400691
4.525703478,-0.24914573
4.53479129,-0.273207291
4.465903549,-0.264114105
4.459034115,-0.27250268
4.438228907,-0.263788252
4.425873642,-0.266170938
4.417707889,-0.272796754
4.40050476,-0.268645476
4.392325192,-0.275125315
4.380423451,-0.27682296
4.362172958,-0.270711874
4.346723329,-0.267415561
4.330940763,-0.264294417
4.328879168,-0.278306308
4.31786937,-0.281448841
4.297568445,-0.273951927
4.28703805,-0.276582491
4.275359856,-0.277503961
4.263433085,-0.27852746
4.254066526,-0.282570093
4.23542981,-0.273497553
4.224998956,-0.275704385
4.21567821,-0.279506461
4.20169851,-0.276728386
4.192391842,-0.280383616
4.179439838,-0.279179898
4.151231402,-0.289713588
3.806983472,-0.295480111
3.781682197,-0.304628932
3.761034227,-0.30539733
3.748254634,-0.294907092
3.737464695,-0.290025263
3.728896124,-0.29277869
3.718210432,-0.28775638
3.695864033,-0.304955609
3.708387111,-0.634953988
3.707428683,-0.676346119
3.712523996,-0.79017332
3.713060813,-0.845402996
3.748613669,-1.307833386
3.733758277,-1.310679634
3.690755788,-1.318396355
3.647017661,-1.321408037
3.631160152,-1.315690034
3.616970113,-1.317726837
3.601528667,-1.315812796
3.587575291,-1.317648665
3.573374706,-1.31943471
3.557988683,-1.31724918
3.542909111,-1.310913777
3.527858003,-1.30851444
3.513715245,-1.309956682
3.499931587,-1.315300685
3.484924631,-1.312639113
3.470104871,-1.305861161
3.45580347,-1.310995951
3.441921526,-1.316014393
3.42722229,-1.308978884
3.412374763,-1.305876509
3.398244797,-1.306654895
3.383587311,-1.311380491
3.36942616,-1.311993184
3.355636899,-1.316513799
3.340625895,-1.312987613
3.326364559,-1.309354191
3.297638678,-1.313844984
3.266673887,-0.237996015
3.258656798,-0.241953782
3.250410637,-0.239861956
3.242415678,-0.23972627
3.234021473,-0.239534291
3.226162034,-0.239308545
3.218098513,-0.241032076
3.209696864,-0.240693184
3.201599662,-0.242320866
3.193324141,-0.241889655
3.185439956,-0.239429235
3.177050978,-0.240897724
3.168906441,-0.242334763
3.161054912,-0.239736294
3.152627315,-0.241057027
3.144627099,-0.240358815
3.136039212,-0.241566925
3.127966938,-0.242776583
3.119343909,-0.243881897
3.111327994,-0.242992173
3.102811917,-0.244010095
3.094545959,-0.245009634
3.086523967,-0.24397724
3.077970294,-0.244843573
3.069949531,-0.243715828
3.061238258,-0.244459944
